alpha,a_pol,s_pol,E_pol,a_1,a_2,s_bi,E_bi
14.686982456140349,0,0,0,0.06624305871931317,0.06624443341584081,0.5279474301412921,-12.174797914566001
14.737105263157892,0,0,0,0.06579967542430395,0.06580073835486407,0.5260557804032483,-12.253211016641174
14.787228070175436,0,0,0,0.06536136748684752,0.06536170879527961,0.5241798508628861,-12.331888377539924
14.83735087719298,0,0,0,0.06492831341394818,0.06492569183746026,0.5223152642551596,-12.410830036451262
14.887473684210525,0,0,0,0.06449594977137522,0.0644942409630639,0.5204615333914463,-12.490036033169677
14.937596491228067,0,0,0,0.06406712693602566,0.06406861843449209,0.5186225369212388,-12.569506404810388
14.987719298245612,0,0,0,0.06364572492401993,0.06364536520210631,0.5167980337178422,-12.649241189004274
15.037842105263156,0,0,0,0.06322668860063742,0.06322654535132884,0.5149849883104032,-12.729240421989251
15.0879649122807,0,0,0,0.06281179181692464,0.06281171581810384,0.5131850564531604,-12.809504139628833
15.138087719298243,0,0,0,0.06240148655964373,0.062401141672875235,0.511399578914838,-12.89003237685142
15.188210526315787,0,0,0,0.061994655557038085,0.06199410807093808,0.509625007124623,-12.97082516815117
15.238333333333332,0,0,0,0.061590808636294014,0.06159087964743285,0.507861652074472,-13.051882547277895
15.288456140350874,0,0,0,0.061191162612783186,0.06119122767852595,0.5061101899528592,-13.1332045469674
15.338578947368418,0,0,0,0.06079586214079046,0.06079586037584479,0.504373577743113,-13.21479119951665
15.388701754385963,0,0,0,0.0604035129212466,0.060403496227823004,0.5026455347985727,-13.296642536832906
15.438824561403507,0,0,0,0.06001508330235866,0.060015094306701114,0.5009307505163744,-13.378758589759798
15.48894736842105,0,0,0,0.05963037218636699,0.05963038417739699,0.4992282076907003,-13.461139388872585
15.539070175438594,0,0,0,0.059249523120947736,0.059249675542170005,0.497539156507017,-13.543784963996238
15.589192982456138,0,0,0,0.05887140567358909,0.05887156460359936,0.49585754683807176,-13.626695344300586
15.639315789473681,0,0,0,0.05849734784360766,0.05849767788988233,0.49419019001035513,-13.709870558667623
15.689438596491225,0,0,0,0.05812692571420522,0.058127142147672936,0.49253402462692625,-13.793310635077429
15.73956140350877,0,0,0,0.05775936972847403,0.057759548072721746,0.49088658013693076,-13.877015600955414
15.789684210526314,0,0,0,0.05739560534102574,0.05739570696162265,0.4892522073354942,-13.960985483744507
15.839807017543857,0,0,0,0.0570355480692858,0.05703562018939966,0.48763122676129944,-14.045220309822588
15.889929824561401,0,0,0,0.05667799426466594,0.056678488857572255,0.4860192746414984,-14.129720104897434
15.940052631578945,0,0,0,0.05632350669502802,0.05632368796760168,0.48441418562210137,-14.214484895016865
15.99017543859649,0,0,0,0.055973396226118764,0.05597360026905961,0.48282405052950406,-14.299514704923057
16.040298245614036,0,0,0,0.05562625291731132,0.05562618488378098,0.4812431411743709,-14.38480955903764
16.090421052631577,0,0,0,0.05528141670907543,0.05528124221166691,0.47967115852002545,-14.470369481507053
16.14054385964912,0,0,0,0.05494067184695733,0.05494044513347969,0.4781140072933666,-14.556194496019458
16.190666666666665,0,0,0,0.05460149214515112,0.054601400537750776,0.4765606941626174,-14.642284625846308
16.24078947368421,0,0,0,0.054265904747504375,0.05426605930195457,0.47502117717720704,-14.72863989360459
16.290912280701754,0,0,0,0.05393463011105099,0.05393479818952359,0.47349395873930683,-14.815260321547983
16.3410350877193,0,0,0,0.05360530425717789,0.053605589788643666,0.4719739079765527,-14.902145931650669
16.391157894736843,0,0,0,0.05327842547938427,0.053278651527409376,0.47046076164780815,-14.989296745296965
16.441280701754387,0,0,0,0.052955624363213064,0.052955857322852934,0.46896376816911056,-15.076712783627531
16.491403508771928,0,0,0,0.0526340155538054,0.05263417987774005,0.46746782801850006,-15.164394066851237
16.541526315789472,0,0,0,0.052317436714678714,0.05231767243377513,0.46599218153153077,-15.252340616579229
16.591649122807016,0,0,0,0.05200299952787893,0.05200308834810869,0.4645220779810533,-15.340552450847959
16.64177192982456,0,0,0,0.05168998436772008,0.05169024529855302,0.4630561793677475,-15.429029591789895
16.691894736842105,0,0,0,0.05138085022317902,0.051380894318666354,0.46160438652751057,-15.517772055909333
16.74201754385965,0,0,0,0.051074185364604126,0.051074231152077945,0.46016054009200563,-15.606779863307388
16.792140350877194,0,0,0,0.050769673560687616,0.05077004223369751,0.4587236336109887,-15.696053032571296
16.842263157894735,0,0,0,0.05046809484488309,0.05046865609443947,0.45729787587688925,-15.785591581361714
16.89238596491228,0,0,0,0.05016934322919379,0.050169400349726105,0.45587945252766554,-15.875395527607346
16.942508771929823,0,0,0,0.0498735990057606,0.04987357351403237,0.45447312650199784,-15.965464889211997
16.992631578947368,0,0,0,0.04957990428265575,0.04958036828293783,0.45307389019244787,-16.055799682890733
17.042754385964912,0,0,0,0.04928862576575674,0.04928923850123973,0.45168256380172483,-16.14639992568506
17.092877192982456,0,0,0,0.049000152831009926,0.049000767200205485,0.4503007459609471,-16.23726563417305
17.143,0,0,0,0.04871425236625266,0.048714822257749965,0.44892783693831545,-16.328396824580786
17.19312280701754,0,0,0,0.04843093657459631,0.04843130468670864,0.44756402808329854,-16.41979351272838
17.243245614035086,0,0,0,0.04814945577043642,0.04814973282394607,0.446205955178637,-16.511455714830987
17.29336842105263,0,0,0,0.0478699760419005,0.04787011795119671,0.4448537433060656,-16.60338344482784
17.343491228070175,0,0,0,0.047594128657415455,0.047594205666241465,0.4435157695077281,-16.695576720625056
17.39361403508772,0,0,0,0.047320641504275826,0.04732068181898519,0.4421868303475422,-16.78803555450251
17.443736842105263,0,0,0,0.04704889415438353,0.047048923407362234,0.44086297610754466,-16.880759962037516
17.493859649122808,0,0,0,0.04677852150940715,0.046778748332726605,0.43954302254842964,-16.973749957502413
17.54398245614035,0,0,0,0.046511873500241906,0.04651188243246728,0.4382371653667201,-17.0670055553167
17.594105263157893,0,0,0,0.04624711370896324,0.046247192384291695,0.43693860757538633,-17.16052676838163
17.644228070175437,0,0,0,0.045983965427670075,0.045984134597104064,0.4356443422888928,-17.254313611442477
17.69435087719298,0,0,0,0.045723561695491695,0.045723808168439406,0.4343609849111001,-17.348366096850157
17.744473684210526,0,0,0,0.045464805123963496,0.04546512246878399,0.4330825835388912,-17.442684238505574
17.79459649122807,0,0,0,0.04520838937905865,0.04520872716609832,0.4318127169913067,-17.53726804880851
17.844719298245614,0,0,0,0.04495371755742275,0.04495418538431473,0.43054859001215245,-17.632117540154542
17.894842105263155,0,0,0,0.04470248308740622,0.04470291225574928,0.4292972739065554,-17.727232726411053
17.9449649122807,0,0,0,0.044452155787695964,0.04445281313949182,0.4280494722777693,-17.82261361837709
17.995087719298244,0,0,0,0.044205113351512074,0.04420517120711129,0.42680768581181217,-17.91826022876608
18.04521052631579,0,0,0,0.04395934017574421,0.04395938027420116,0.425575075300204,-18.014172569132462
18.095333333333333,0,0,0,0.04371666225995792,0.04371649456192325,0.42435234877189976,-18.110350651208407
18.145456140350877,0,0,0,0.04347445267604986,0.043474655957744295,0.4231347487797962,-18.206794486232805
18.19557894736842,0,0,0,0.04323549450215105,0.04323368308753008,0.42192257522467325,-18.30350408570292
18.245701754385966,0,0,0,0.04299662514958382,0.04299661321744496,0.42071763158520614,-18.40047946101946
18.295824561403506,0,0,0,0.042760689137177364,0.04276091777195056,0.4195200678510869,-18.49772062220182
18.34594736842105,0,0,0,0.042526621748038174,0.04252661445491061,0.41832925732544707,-18.59522758033115
18.396070175438595,0,0,0,0.042294713806690636,0.04229473642513191,0.4171461075829158,-18.693000345846645
18.44619298245614,0,0,0,0.0420645561858295,0.04206458530824536,0.41597017524547847,-18.791038928964902
18.496315789473684,0,0,0,0.041835926082597945,0.0418359062440732,0.41479876438591895,-18.889343340314934
18.546438596491228,0,0,0,0.041608953791730505,0.04160861055341296,0.41363103589321576,-18.987913587762584
18.596561403508773,0,0,0,0.041384654176868034,0.0413846700150633,0.41247813552960993,-19.08674968606715
18.646684210526313,0,0,0,0.04116150522623642,0.04116155470056218,0.41132751736677015,-19.18585164010753
18.696807017543858,0,0,0,0.04094042510658063,0.040940949029446234,0.41018398052073096,-19.285219460926157
18.746929824561402,0,0,0,0.04072096898509235,0.04072111144638946,0.40904607108483015,-19.38485315799117
18.797052631578946,0,0,0,0.04050335841700749,0.04050343879276521,0.40791223423936496,-19.48475273953631
18.84717543859649,0,0,0,0.04028731686146378,0.040287587843344755,0.40678935873444816,-19.584918217014586
18.897298245614035,0,0,0,0.04007545523265875,0.04007404653997615,0.40567624318868123,-19.685349594075266
18.94742105263158,0,0,0,0.03986083764920878,0.0398606282721438,0.4045591942219021,-19.786046888970077
18.99754385964912,0,0,0,0.0396500623888581,0.039649733907483824,0.4034531498157213,-19.887010101481856
19.047666666666665,0,0,0,0.03943990151297477,0.0394398064374476,0.4023490791223867,-19.98823924181349
19.09778947368421,0,0,0,0.03923278915880149,0.039232663381854695,0.4012575250894398,-20.0897343219577
19.147912280701753,0,0,0,0.03902710734265834,0.039026863005734866,0.40017078616506263,-20.19149534649953
19.198035087719298,0,0,0,0.038822504577080696,0.038822464296278864,0.39908781606400584,-20.293522324620948
19.248157894736842,0,0,0,0.03861943068187319,0.038619316357043694,0.39800995034936,-20.395815263820253
19.298280701754386,0,0,0,0.03841798795091748,0.038417811159310644,0.3969404507461432,-20.498374172989237
19.348403508771927,0,0,0,0.03821899570832976,0.03821840383042125,0.3958759077778405,-20.60119905902725
19.39852631578947,0,0,0,0.03802078366777402,0.03802068336126973,0.39481806453920176,-20.704289929728183
19.448649122807016,0,0,0,0.037822275096790654,0.037825321302985986,0.3937649822441515,-20.807646791075054
19.49877192982456,0,0,0,0.03762946518102429,0.03762857154404464,0.39271699958383494,-20.911269653955106
19.548894736842104,0,0,0,0.037436072397174856,0.03743508973330448,0.39167586106546143,-21.015158522331998
19.59901754385965,0,0,0,0.03724401629361382,0.03724409402581119,0.3906439045589632,-21.119313402091503
19.649140350877193,0,0,0,0.03705325974310866,0.03705259837816534,0.3896099878829058,-21.223734306755595
19.699263157894737,0,0,0,0.03686385100620479,0.03686313239679891,0.3885828836059388,-21.328421236792757
19.74938596491228,0,0,0,0.036676926841792884,0.036675008574751734,0.3875652097540354,-21.433374200471178
19.799508771929823,0,0,0,0.036490508861932454,0.03648840819047967,0.3865501504440039,-21.538593205617598
19.849631578947367,0,0,0,0.036305156631460715,0.03630327961329851,0.3855397268239784,-21.644078258190437
19.89975438596491,0,0,0,0.03612166466895707,0.03611984694016072,0.38454005068505426,-21.749829363143235
19.949877192982456,0,0,0,0.03593896439508723,0.03593736013249496,0.38353534149677976,-21.85584653007306
20.0,0,0,0,0.03575859488541122,0.03575725227580815,0.38254577565347214,-21.962129764508344
