alpha,a_pol,s_pol,E_pol,a_bi,s_bi,E_bi
4.211315789473684,0,0,0,0.27246628193228123,447.21359549995793,1.5000000000000002e-05
4.261438596491228,0,0,0,0.2817252989672401,447.21359549995793,1.5000000000000002e-05
4.3115614035087715,0,0,0,0.29082673378691476,447.21359549995793,1.5000000000000002e-05
4.361684210526316,0,0,0,0.29967885086664164,447.21359549995793,1.5000000000000002e-05
4.411807017543859,0,0,0,0.3081858118672589,447.21359549995793,1.5000000000000002e-05
4.461929824561404,0,0,0,0.3162393881224719,447.21359549995793,1.5000000000000002e-05
4.512052631578947,0,0,0,0.32373052698201865,447.21359549995793,1.5000000000000002e-05
4.562175438596491,0,0,0,0.3305457814429851,447.21359549995793,1.5000000000000002e-05
4.612298245614035,0,0,0,0.3365667297187255,447.21359549995793,1.5000000000000002e-05
4.662421052631578,0,0,0,0.9999999999354809,4.84681574904522,-2.4694268136035022
4.712543859649123,0,0,0,0.9999999959625262,4.796404045879668,-2.497362620983084
4.762666666666666,0,0,0,0.9999999940095191,4.751585544061143,-2.525324826612344
4.8127894736842105,0,0,0,0.9999999946765447,4.70680992343296,-2.5533134338888965
4.862912280701754,0,0,0,0.9999999961850918,4.66343244176811,-2.5813283247387586
4.913035087719298,0,0,0,0.99999999355948,4.620969057934436,-2.609369365418304
4.963157894736842,0,0,0,0.9999999991783902,4.579335418797524,-2.637436533105265
5.013280701754386,0,0,0,0.9999999949220109,4.539485121966113,-2.6655296030186073
5.06340350877193,0,0,0,0.9999999692033169,4.5018190290356905,-2.693648337635405
5.113526315789473,0,0,0,0.9999999980719573,4.458974816396064,-2.7217933366454856
5.163649122807017,0,0,0,0.9999999935039533,4.42167812525658,-2.7499637145472207
5.213771929824561,0,0,0,0.999999994009471,4.383750293558641,-2.778159687091727
5.263894736842105,0,0,0,0.9999999951564631,4.3462266407260035,-2.806381119935024
5.314017543859649,0,0,0,0.9999999984445466,4.309333266993564,-2.8346279147048956
5.364140350877193,0,0,0,0.9999999941908263,4.275223546665015,-2.862899960723101
5.4142631578947364,0,0,0,0.9999999969521607,4.24150310422658,-2.891197181750578
5.464385964912281,0,0,0,0.999999993839049,4.2068450296565985,-2.9195194384366836
5.514508771929824,0,0,0,0.9999999933945501,4.173151967532146,-2.9478666647846863
5.564631578947368,0,0,0,0.9999999933786058,4.140335110377028,-2.9762387520872444
5.614754385964912,0,0,0,0.9999999973604482,4.107540278927052,-3.0046356195829262
5.6648771929824555,0,0,0,0.9999999990956369,4.076614589107639,-3.03305714100935
5.715,0,0,0,0.9999999933412071,4.045431598914165,-3.0615031738593497
5.765122807017543,0,0,0,0.9999999970044542,2.7667814358309664,-3.0458645623062015
5.815245614035088,0,0,0,0.9999999935270671,2.200011821921892,-2.972807065927042
5.865368421052631,0,0,0,0.9999999944931459,3.9554436351111453,-3.146987768076646
5.9154912280701755,0,0,0,0.9999999932911058,3.9266053125026126,-3.1755310909462016
5.965614035087719,0,0,0,0.9999999932730901,3.898198502478906,-3.2040984923243356
6.015736842105262,0,0,0,0.9999999934021201,3.870038807524149,-3.2326898682033556
6.065859649122807,0,0,0,0.9999999953991535,3.8437609670065576,-3.2613051205622217
6.11598245614035,0,0,0,0.9999999951876961,447.21359549995793,-3.0579709917651288
6.1661052631578945,0,0,0,0.9999999987520948,3.789384542368018,-3.318606911346402
6.216228070175438,0,0,0,0.9999999936840807,3.76318368988169,-3.3472931925049574
6.266350877192982,0,0,0,0.9999999934965994,3.7372387958203874,-3.3760029965077116
6.316473684210526,0,0,0,0.9999999931785555,3.71227249363049,-3.4047362029961974
6.36659649122807,0,0,0,0.9999999954484204,2.9352524091360372,-3.4163336451141815
6.416719298245614,0,0,0,0.9999999991851705,3.6476954055021955,-3.462267834955254
6.466842105263157,0,0,0,0.9999999939503654,3.6385399816280657,-3.4910752857650467
6.516964912280701,0,0,0,0.9999999928016335,3.614897431164091,-3.5199011480959257
6.567087719298245,0,0,0,0.999999993119851,3.59195599370986,-3.548749954126363
6.617210526315789,0,0,0,0.999999995705857,3.568793330755301,-3.5776216091903423
6.667333333333333,0,0,0,0.999999994332545,3.5460555879462388,-3.6065159881420783
6.717456140350877,0,0,0,0.9999999930753716,3.5242294479721554,-3.635433030409209
6.7675789473684205,0,0,0,0.9999999930623696,3.5023344766165723,-3.6643726414947633
6.817701754385965,0,0,0,0.9999999949080062,3.48005189870479,-3.6933347251694952
6.867824561403508,0,0,0,0.9999999954997807,3.4595179698171927,-3.722319211063993
6.917947368421052,0,0,0,0.9999999937215036,3.437801230728581,-3.7513259480980428
6.968070175438596,0,0,0,0.9999999934239323,2.3213660145750037,-3.710987442648367
7.0181929824561395,0,0,0,0.999999993589135,2.8511557264849805,-3.797871769236324
7.068315789473684,0,0,0,0.9999999949132987,3.381244692718814,-3.83847878130951
7.118438596491227,0,0,0,0.9999999943404952,3.34300499259609,-3.8675677684548675
7.168561403508772,0,0,0,0.9999999978429045,3.173839456979775,-3.8958140429090973
7.218684210526315,0,0,0,0.9999999929467338,3.319334330810639,-3.9258297390253762
7.2688070175438595,0,0,0,0.9999999929338123,3.3004406804552935,-3.954990079148291
7.318929824561403,0,0,0,0.9999999999852308,3.2816483195938178,-3.984172047702716
7.369052631578946,0,0,0,0.9999999929083605,3.263441634672424,-4.013375442426937
7.419175438596491,0,0,0,0.9999999929301002,3.2452914541431195,-4.042600293835616
7.469298245614034,0,0,0,0.9999999932564566,3.2276108417408365,-4.071846478851881
7.519421052631579,0,0,0,0.9999999930523346,3.209835627170705,-4.101113909952461
7.569543859649122,0,0,0,0.9999999928563071,3.1924642944352,-4.130402503602146
7.619666666666666,0,0,0,0.9999999928474715,3.175529465071901,-4.1597121758426585
7.66978947368421,0,0,0,0.9999999928361317,3.158360436751993,-4.189042846826621
7.719912280701754,0,0,0,0.9999999887466297,3.1418045207541794,-4.21839440612185
7.770035087719298,0,0,0,0.9999999928076306,3.1252379851121694,-4.24776684019184
7.820157894736841,0,0,0,0.9999999947407651,3.108912407396127,-4.277160009385147
7.870280701754385,0,0,0,0.9999999959631158,3.0921747259179835,-4.306573816778458
7.920403508771929,0,0,0,0.3770923457749853,1.117626137698204,-3.779277502916603
7.970526315789473,0,0,0,0.35665468132149125,1.0944909288740448,-3.818732689724982
8.020649122807017,0,0,0,0.34169573258949715,1.0766944508246343,-3.8587637452188734
8.07077192982456,0,0,0,0.3294467344095008,1.061537791545417,-3.8992855216202296
8.120894736842104,0,0,0,0.318902590477422,1.048042388669724,-3.940251507355002
8.171017543859648,0,0,0,0.30955945519420736,1.0357245915180706,-3.9816314603379954
8.221140350877192,0,0,0,0.3011242336658229,1.0243009085460681,-4.023403834840711
8.271263157894735,0,0,0,0.2934080035888352,1.0135897677079844,-4.06555237431972
8.32138596491228,0,0,0,0.2862770664169909,1.0034617886704047,-4.108064317202674
8.371508771929824,0,0,0,0.27963956067738227,0.9938285764318809,-4.150929349728637
8.421631578947366,0,0,0,0.2734208698234326,0.9846181257178674,-4.19413894832407
8.47175438596491,0,0,0,0.267566599864719,0.9757792526227081,-4.237685943267167
8.521877192982455,0,0,0,0.26203222039075913,0.9672690425251228,-4.281564216433388
8.572,0,0,0,0.2567810914942962,0.959052010916437,-4.3257684845482025
8.622122807017542,0,0,0,0.251784438142546,0.9511008524693559,-4.370294139265825
8.672245614035086,0,0,0,0.2470169954521905,0.9433914094395836,-4.415137126342129
8.72236842105263,0,0,0,0.24245813678983136,0.9359041666094405,-4.460293852461459
8.772491228070173,0,0,0,0.23808909764188865,0.928621444656542,-4.505761112128136
8.822614035087717,0,0,0,0.23389599116777526,0.9215290448153954,-4.551536029437497
8.872736842105262,0,0,0,0.22986297893022772,0.914610748595856,-4.597616011075934
8.922859649122806,0,0,0,0.225980057895532,0.9078589355090843,-4.643998707846261
8.972982456140349,0,0,0,0.22223582303942124,0.9012620429207282,-4.690681983047399
9.023105263157893,0,0,0,0.21862094319574873,0.8948111879113138,-4.737663886009109
9.073228070175437,0,0,0,0.21512677201703392,0.8884976564902389,-4.784942629897342
9.123350877192982,0,0,0,0.21174630378478165,0.8823147220272795,-4.8325165729051385
9.173473684210524,0,0,0,0.20847361449571114,0.8762567362278899,-4.880384202225326
9.223596491228069,0,0,0,0.20530133727583622,0.8703169450179813,-4.92854412026242
9.273719298245613,0,0,0,0.20222311421395192,0.8644878192997385,-4.976995032769784
9.323842105263155,0,0,0,0.1992364658428196,0.8587686655450918,-5.025735738518578
9.3739649122807,0,0,0,0.1963343249114329,0.8531512898209442,-5.074765120288294
9.424087719298244,0,0,0,0.1935127597840688,0.8476313973000269,-5.124082136985776
9.474210526315789,0,0,0,0.19076884247624282,0.8422079260748806,-5.173685816704578
9.524333333333331,0,0,0,0.18809783264519336,0.8368749739208726,-5.223575250558498
9.574456140350875,0,0,0,0.18549657658043137,0.8316293308909775,-5.273749587256546
9.62457894736842,0,0,0,0.18296257267350102,0.8264682904010775,-5.32420802825322
9.674701754385962,0,0,0,0.18049278794440823,0.8213896007409852,-5.374949823422545
9.724824561403507,0,0,0,0.17808433106642954,0.8163903409290834,-5.425974267147696
9.774947368421051,0,0,0,0.17573424105068683,0.8114672599339259,-5.477280694841194
9.825070175438595,0,0,0,0.17343810960720474,0.8066153641632985,-5.5288684797802405
9.875192982456138,0,0,0,0.17119975820639044,0.801838243573242,-5.580737030487079
9.925315789473682,0,0,0,0.1690124210904385,0.7971304108702046,-5.632885787697157
9.975438596491227,0,0,0,0.1668736977992221,0.792487789634967,-5.685314222470671
10.025561403508771,0,0,0,0.16478397628988384,0.7879116198231393,-5.73802183385493
10.075684210526314,0,0,0,0.16274117516640374,0.7834004322390938,-5.7910081469607775
10.125807017543858,0,0,0,0.16074080181689623,0.778948169574511,-5.844272711356311
10.175929824561402,0,0,0,0.15878327986651505,0.7745541662787135,-5.897815099131174
10.226052631578945,0,0,0,0.15686965036850803,0.7702237387005566,-5.951634903715872
10.27617543859649,0,0,0,0.15499505897618715,0.7659479099749638,-6.005731738368912
10.326298245614034,0,0,0,0.15315816923032552,0.7617257738227049,-6.060105234992398
10.376421052631578,0,0,0,0.15136037592426546,0.7575607092792763,-6.1147550428666335
10.42654385964912,0,0,0,0.1495987689398239,0.7534491101977919,-6.169680827678757
10.476666666666665,0,0,0,0.14786988052727187,0.7493832640323259,-6.224882270762256
10.52678947368421,0,0,0,0.14617670975215677,0.745371695505785,-6.28035906749888
10.576912280701752,0,0,0,0.1445166696958225,0.7414093260750858,-6.336110927229825
10.627035087719296,0,0,0,0.14288874004769705,0.7374950880499667,-6.392137572081164
10.67715789473684,0,0,0,0.1412910167803267,0.7336255586390238,-6.4484387363188125
10.727280701754385,0,0,0,0.13972477391374286,0.7298056654364822,-6.505014165678218
10.777403508771927,0,0,0,0.138186690356058,0.7260286607829184,-6.561863616707676
10.827526315789472,0,0,0,0.13667629813876692,0.7222938451675119,-6.61898685621027
10.877649122807016,0,0,0,0.13519488799204926,0.7186047524009647,-6.676383660669206
10.92777192982456,0,0,0,0.13373835462968134,0.7149534762989196,-6.734053815670472
10.977894736842103,0,0,0,0.13231034724647425,0.7113493788409316,-6.791997115856691
11.028017543859647,0,0,0,0.13090732022799367,0.7077845512146567,-6.850213363580551
11.078140350877192,0,0,0,0.12952772419858855,0.7042588388939405,-6.908702369376591
11.128263157894734,0,0,0,0.1281724193556529,0.7007687736548609,-6.9674639513150085
11.178385964912279,0,0,0,0.12684163894070363,0.6973209749309174,-7.0264979341305045
11.228508771929823,0,0,0,0.12553192672389102,0.6939063350408935,-7.0858041497586965
11.278631578947367,0,0,0,0.12424531997505883,0.690531001294165,-7.145382436142884
11.32875438596491,0,0,0,0.1229798759095245,0.6871900758633138,-7.205232637542052
11.378877192982454,0,0,0,0.12173706741889007,0.6838884914833646,-7.2653546038763
11.428999999999998,0,0,0,0.12051297879290447,0.6806172186849692,-7.325748190897763
11.479122807017541,0,0,0,0.11930860548342402,0.6773801277333784,-7.3864132592274325
11.529245614035085,0,0,0,0.11812527238183265,0.674177649852186,-7.447349674749673
11.57936842105263,0,0,0,0.11695962401224635,0.6710062206333623,-7.508557308081082
11.629491228070174,0,0,0,0.115814734428451,0.6678724625352619,-7.570036034476065
11.679614035087717,0,0,0,0.11468585868134312,0.6647609910367429,-7.631785733520129
11.729736842105261,0,0,0,0.11357628562387348,0.6616901082121814,-7.693806289346716
11.779859649122805,0,0,0,0.1124828614951436,0.6586453361488173,-7.7560975893344155
11.82998245614035,0,0,0,0.11140730367264196,0.6556313385124674,-7.818659525312109
11.880105263157892,0,0,0,0.11034809559461858,0.6526476456287047,-7.881491992599819
11.930228070175437,0,0,0,0.1093050902267844,0.6496926202024164,-7.944594890045925
11.980350877192981,0,0,0,0.10827858092483642,0.6467679991066607,-8.007968119750895
12.030473684210524,0,0,0,0.10726611490528053,0.6438674008196983,-8.071611587510876
12.080596491228068,0,0,0,0.10626928120033172,0.6409963370766306,-8.135525201507527
12.130719298245612,0,0,0,0.10528694148854971,0.6381510033705944,-8.199708873332629
12.180842105263157,0,0,0,0.10432048404618967,0.6353369416306508,-8.26416251739517
12.2309649122807,0,0,0,0.10336679882062151,0.6325452129019088,-8.32888605079367
12.281087719298243,0,0,0,0.1024272676402901,0.6297800430514193,-8.393879393164813
12.331210526315788,0,0,0,0.10150192528833193,0.6270425510422634,-8.459142466838468
12.38133333333333,0,0,0,0.10058949784583175,0.6243289826102877,-8.524675196418073
12.431456140350875,0,0,0,0.09969038076381247,0.621641158276472,-8.590477508909844
12.481578947368419,0,0,0,0.09880475505073334,0.6189761410091662,-8.656549333521205
12.531701754385963,0,0,0,0.09793007278939728,0.6163378947980052,-8.722890601731802
12.581824561403506,0,0,0,0.09706716063039154,0.6137177698084757,-8.789501246879018
12.63194736842105,0,0,0,0.09621764216233782,0.6111261813715902,-8.856381204648713
12.682070175438595,0,0,0,0.0953799231183051,0.608557393845379,-8.923530412207773
12.732192982456139,0,0,0,0.09455345259781443,0.60601034392507,-8.990948808828914
12.782315789473682,0,0,0,0.09373809727123707,0.6034846527827995,-9.05863633552698
12.832438596491226,0,0,0,0.09293311620505806,0.6009793516933638,-9.126592934801614
12.88256140350877,0,0,0,0.09214094073034881,0.5985020560714125,-9.194818551889988
12.932684210526313,0,0,0,0.09135825296972071,0.5960419180192215,-9.263313131863882
12.982807017543857,0,0,0,0.09058629181900384,0.5936045794009082,-9.33207662262074
13.032929824561402,0,0,0,0.08982497794034228,0.5911885506296999,-9.401108973076756
13.083052631578946,0,0,0,0.0890736282697683,0.588793229919442,-9.470410133634992
13.133175438596489,0,0,0,0.0883309085765108,0.5864141204753203,-9.539980056515855
13.183298245614033,0,0,0,0.08759862010950449,0.584057008340626,-9.609818694419777
13.233421052631577,0,0,0,0.08687678338921263,0.5817229066682355,-9.67992600191586
13.283543859649122,0,0,0,0.08616278343065432,0.5794035179783923,-9.750301934931324
13.333666666666664,0,0,0,0.08545928833253971,0.5771080050677945,-9.820946450016084
13.383789473684208,0,0,0,0.08476214884518837,0.5748230640737951,-9.891859505289606
13.433912280701753,0,0,0,0.0840767282571112,0.5725652073139585,-9.963041060691937
13.484035087719295,0,0,0,0.08339991189345813,0.5703249961608614,-10.034491075633266
13.53415789473684,0,0,0,0.08273094223161702,0.5681033800378079,-10.106209511572755
13.584280701754384,0,0,0,0.082069375521736,0.5658954750993901,-10.178196331257546
13.634403508771928,0,0,0,0.08141678120427669,0.5637063710261122,-10.250451497614558
13.684526315789471,0,0,0,0.08077299607158904,0.561537673866423,-10.322974975251078
13.734649122807015,0,0,0,0.08013634302006148,0.5593847656379669,-10.395766729180533
13.78477192982456,0,0,0,0.07950765895750073,0.5572486150912731,-10.468826725573003
13.834894736842102,0,0,0,0.0788867935766739,0.5551301414406113,-10.542154931415121
13.885017543859647,0,0,0,0.07827371852895024,0.5530288538104563,-10.61575131447302
13.935140350877191,0,0,0,0.07766737333090445,0.5509417736611398,-10.689615843465333
13.985263157894735,0,0,0,0.07706950533613367,0.5488730028044994,-10.763748487678003
14.035385964912278,0,0,0,0.07647771547273934,0.546820998573847,-10.838149217293507
14.085508771929822,0,0,0,0.07589273606045657,0.544781759999192,-10.912818003464114
14.135631578947367,0,0,0,0.07531625394561306,0.5427638195283154,-10.987754816927229
14.185754385964911,0,0,0,0.0747447433293695,0.540754664431996,-11.06295963178515
14.235877192982453,0,0,0,0.07417949744493564,0.5387633928256915,-11.138432419341159
14.285999999999998,0,0,0,0.073623163901657,0.5367872361087324,-11.21417315404781
14.336122807017542,0,0,0,0.07307115298453651,0.5348218571408618,-11.2901818095515
14.386245614035085,0,0,0,0.07252674200901316,0.5328805619681984,-11.366458361626403
14.436368421052629,0,0,0,0.07198868534604333,0.5309456110570333,-11.443002785322763
14.486491228070173,0,0,0,0.0714561612363099,0.5290310734654532,-11.519815056451396
14.536614035087718,0,0,0,0.07093109528583916,0.527126931906962,-11.59689515219162
14.58673684210526,0,0,0,0.07041102005753691,0.5252380092289185,-11.674243049254102
14.636859649122805,0,0,0,0.06989635179162941,0.5233607811283505,-11.751858725403302
14.686982456140349,0,0,0,0.06938891230689834,0.5215028449262102,-11.829742159181393
14.737105263157892,0,0,0,0.06888559169832476,0.5196523440073094,-11.90789332909912
14.787228070175436,0,0,0,0.06838857794174935,0.5178183277831178,-11.986312214416262
14.83735087719298,0,0,0,0.0678982279677814,0.5160015691759984,-12.064998794452537
14.887473684210525,0,0,0,0.06741184511401303,0.5141922205690727,-12.143953050352103
14.937596491228067,0,0,0,0.06693030581439365,0.5123943519133143,-12.223174961799208
14.987719298245612,0,0,0,0.06645532412612828,0.5106137438039614,-12.30266451019272
15.037842105263156,0,0,0,0.06598513284965003,0.5088443032302272,-12.38242167680653
15.0879649122807,0,0,0,0.06551976749882917,0.5070866345585343,-12.462446443539019
15.138087719298243,0,0,0,0.06506090810942855,0.5053469752993153,-12.542738792374049
15.188210526315787,0,0,0,0.06460503146380299,0.5036118439225508,-12.62329870721472
15.238333333333332,0,0,0,0.0641546421898162,0.5018900973047767,-12.704126169564379
15.288456140350874,0,0,0,0.06370941478950659,0.500183744553398,-12.785221163741861
15.338578947368418,0,0,0,0.06326860721430588,0.4984884373535285,-12.866583673064415
15.388701754385963,0,0,0,0.0628330301006987,0.4968043502840975,-12.948213681839842
15.438824561403507,0,0,0,0.062401729997047704,0.49513407410605703,-13.030111174104189
15.48894736842105,0,0,0,0.061975291352820344,0.4934710422750536,-13.11227613574108
15.539070175438594,0,0,0,0.061553752911660396,0.4918241754716371,-13.194708550277506
15.589192982456138,0,0,0,0.061134743758229436,0.49018105826672936,-13.277408404870922
15.639315789473681,0,0,0,0.060721749584912485,0.48855579457523973,-13.360375684105565
15.689438596491225,0,0,0,0.060312242080467385,0.48693846038587096,-13.443610374109003
15.73956140350877,0,0,0,0.05990784194966594,0.4853354149404204,-13.52711246134316
15.789684210526314,0,0,0,0.05950765557296203,0.48374025666423337,-13.610881932471472
15.839807017543857,0,0,0,0.05911048387335312,0.4821560146949915,-13.694918774361643
15.889929824561401,0,0,0,0.05871750614829862,0.48058220002620144,-13.779222974033594
15.940052631578945,0,0,0,0.05832813492841141,0.4790164607784577,-13.863794518226968
15.99017543859649,0,0,0,0.057944566557289655,0.4774695121189087,-13.948633396730273
16.040298245614036,0,0,0,0.05756338510013956,0.47592534279825754,-14.033739595552344
16.090421052631577,0,0,0,0.05718772210389454,0.47439856058052293,-14.119113102058046
16.14054385964912,0,0,0,0.05681314722498676,0.4728701268176984,-14.204753908053572
16.190666666666665,0,0,0,0.05644375567504911,0.47135825206389537,-14.290661999101985
16.24078947368421,0,0,0,0.056077819297040525,0.46985473917291204,-14.376837364486157
16.290912280701754,0,0,0,0.05571665964510527,0.4683673640980827,-14.463279994947264
16.3410350877193,0,0,0,0.05535799971261988,0.46688141309036585,-14.549989877724036
16.391157894736843,0,0,0,0.055002509116356096,0.4654105118936041,-14.63696700377918
16.441280701754387,0,0,0,0.05465171223816906,0.46394831987758006,-14.724211361678904
16.491403508771928,0,0,0,0.05430415653625692,0.46249294931932355,-14.811722942021635
16.541526315789472,0,0,0,0.053957588317660024,0.46104441816790087,-14.899501734362032
16.591649122807016,0,0,0,0.05361623381437534,0.4596079583565373,-14.98754772943562
16.64177192982456,0,0,0,0.05327940369739574,0.458188200610724,-15.075860918290314
16.691894736842105,0,0,0,0.05294402302908919,0.4567674190023059,-15.164441291249858
16.74201754385965,0,0,0,0.05261368406879123,0.45536100792318696,-15.253288837697568
16.792140350877194,0,0,0,0.05228408159298968,0.4539592153896203,-15.342403550709138
16.842263157894735,0,0,0,0.05195764347693022,0.452567549590866,-15.431785419965031
16.89238596491228,0,0,0,0.051636252920752794,0.451184899150815,-15.521434437494495
16.942508771929823,0,0,0,0.05131780174753428,0.44981442780586794,-15.611350593826632
16.992631578947368,0,0,0,0.05100088571428264,0.4484457122945412,-15.701533882895347
