eta,U,a_r,s_r,a_R,s_R,E_bi
0.0,20.251120300751882,1e-05,0.37562842902760185,0.07447379499231638,0.39026216491662097,-22.382606320830092
0.0,20.351368421052634,1e-05,0.3739625526966952,0.07374566839410618,0.38829905382619395,-22.59859136262802
0.0,20.45161654135339,1e-05,0.3748684310604513,0.07365408704268442,0.38808290491866126,-22.812747563112712
0.0,20.55186466165414,1e-05,0.4050179664525663,0.08086597717191375,0.4075491621605815,-22.869309682948817
0.0,20.65211278195489,1e-05,0.3540897429758637,0.06802143602588386,0.3724100534860611,-23.242413348055678
0.0,20.752360902255642,1e-05,0.36596330730450455,0.07057673682589556,0.379650358747126,-23.47894678268718
0.0,20.852609022556393,1e-05,0.42065825624177183,0.08383356838467165,0.41544970451788443,-23.307752651492798
0.0,20.952857142857148,1e-05,0.39245226206770073,0.07642574835010062,0.3958196911391291,-23.766794870567743
0.0,21.0531052631579,1e-05,0.35308789160041204,0.06666479694547321,0.3686505229141302,-24.136861203689335
0.0,21.15335338345865,1e-05,0.43241770660726914,0.08581127931415468,0.4207084552743695,-23.75217565466841
0.0,21.253601503759402,1e-05,0.344428763900999,0.0641111794478601,0.3613246465767076,-24.574090628767976
0.0,21.353849624060153,1e-05,0.35724838991809493,0.0668194573785878,0.3691893569248851,-24.81104571158653
0.0,21.454097744360904,1e-05,0.3714685089626502,0.069885543032388,0.37793085294799883,-24.981701303205675
0.0,21.55434586466166,1e-05,0.31754883065723083,0.05730689608037893,0.34104389896906806,-25.051409832365014
0.0,21.65459398496241,1e-05,0.3474227496026677,0.06376494638934899,0.36042689610017337,-25.49313840473943
0.0,21.75484210526316,1e-05,0.3454020630602253,0.06305552036404032,0.3583626233841516,-25.72807263777247
0.0,21.855090225563913,1e-05,0.3419139385326542,0.06201979068616547,0.3553291439608428,-25.95183064294624
0.0,21.955338345864664,1e-05,0.34442213697138685,0.06234132453244069,0.35630648586236097,-26.187630858099276
0.0,22.05558646616542,1e-05,0.3306419519478419,0.05903493079877474,0.34642810164059473,-26.37937799713933
0.0,22.15583458646617,1e-05,0.345400351296084,0.06207436087726065,0.3555711568435231,-26.651032422997794
0.0,22.25608270676692,1e-05,0.34441966466807933,0.06162036143109079,0.35423917692280465,-26.88234699008691
0.0,22.356330827067673,1e-05,0.3472829188910644,0.0010031375044696684,0.3433701772927836,-26.358141247612362
0.0,22.456578947368424,1e-05,0.31451753622578466,0.05465399868669311,0.3330098926633909,-27.236625481293697
0.0,22.556827067669175,1e-05,0.35307473268342243,0.06283813452890644,0.35793214732938666,-27.53212152250422
0.0,22.65707518796993,1e-05,0.3374314598033319,0.05915997671012333,0.34694850193841137,-27.827131250771217
0.0,22.75732330827068,1e-05,0.41132797003182653,0.07571869376811842,0.3944845786943388,-27.199918861383154
0.0,22.857571428571433,1e-05,0.328032490781162,0.056694695669939114,0.3394495903848027,-28.301085729796316
0.0,22.957819548872184,1e-05,0.32211718202090256,0.05522506512798411,0.3349045483497896,-28.538854230098067
0.0,23.058067669172935,1e-05,0.29578613398305104,0.04955339302151922,0.3167693079938755,-28.54231766190832
0.0,23.15831578947369,1e-05,0.32266416785288193,0.05493179441764573,0.33402725351164175,-29.028739696810398
0.0,23.25856390977444,1e-05,0.3145135613586664,0.05302695543643766,0.32803075394133585,-29.24123805648581
0.0,23.358812030075192,1e-05,0.32181167975137936,0.05435210795380938,0.33224522995092776,-29.525747869029008
0.0,23.459060150375944,1e-05,0.34768272359598357,0.05963564245946577,0.3485649179270379,-29.644525571813553
0.0,23.559308270676695,1e-05,0.32980730552831794,0.05563281082148685,0.33628817417015283,-29.999014217472524
0.0,23.659556390977446,1e-05,0.30654748271183563,0.05063357624973539,0.3204025239106103,-30.219576953594462
0.0,23.7598045112782,1e-05,0.27368133301999087,0.043941093824154384,0.2979619120844356,-29.942962049521256
0.0,23.860052631578952,1e-05,0.33400003812871787,0.05591136573847522,0.33722487193287115,-30.70134390169427
0.0,23.960300751879704,1e-05,0.320771044272225,0.05298215248300991,0.3280074322147162,-31.014743932203565
0.0,24.060548872180455,1e-05,0.377355119794637,0.06477085699177547,0.36395512174805594,-30.56043877016794
0.0,24.160796992481206,1e-05,0.3587809860855912,0.06054274654904773,0.35144832096643475,-31.10958640539925
0.0,24.261045112781957,1e-05,0.3198440963919909,0.052236976718874124,0.3256881588964256,-31.774865570101774
0.0,24.361293233082712,1e-05,0.3139292429471357,0.050862564713724585,0.3212739924128739,-32.025567219242376
0.0,24.461541353383463,1e-05,0.3655192251931476,0.06135845673661422,0.3539591098937364,-31.675393132536097
0.0,24.561789473684215,1e-05,0.37280769500686683,0.06270991369101753,0.3580037325039895,-31.743884609095055
0.0,24.662037593984966,1e-05,0.3674935339660386,0.06136902003014662,0.35403169621630326,-32.08444068284288
0.0,24.762285714285717,1e-05,0.3674927126632985,0.06116494056104395,0.3534438472568364,-32.30873587112701
0.0,24.862533834586472,1e-05,0.3218014808386831,0.05156624196152077,0.3236303744354157,-33.256880456980475
0.0,24.962781954887223,1e-05,0.31930664668976644,0.05089585628578567,0.32147936194486,-33.53046986679614
0.0,25.063030075187974,1e-05,0.34147061562025793,0.05518546106758604,0.33515958887624003,-33.490326425487034
0.0,25.163278195488726,1e-05,0.3419032002466497,0.05508687248199529,0.33488845482466134,-33.72973426461565
0.0,25.263526315789477,1e-05,0.30407896850583654,0.04741966816044133,0.31004646230672506,-34.38583466212328
0.0,25.363774436090228,1e-05,0.29657479209083076,0.04582404374080407,0.30466552132034275,-34.67002345312236
0.0,25.464022556390983,1e-05,0.29994656984910056,0.046315177515074496,0.3063471465550196,-34.92979475280802
0.0,25.564270676691734,1e-05,0.31627885416815393,0.04930818093173455,0.31637108495283106,-35.072989637370895
0.0,25.664518796992486,1e-05,0.28185767584571225,0.042616834056025496,0.29359129366939546,-35.43784952425404
0.0,25.764766917293237,1e-05,0.28675488341670047,0.04337934530490429,0.2962954082228562,-35.7372264436936
0.0,25.865015037593988,1e-05,0.2981526450146214,0.045368842702983074,0.3031407455677934,-36.00640949395326
0.0,25.965263157894743,1e-05,0.2792597580644204,0.04171984324722206,0.2904551582698568,-36.26949836746465
0.0,26.065511278195494,1e-05,0.2969464313198369,0.04485535168441861,0.30144184794008877,-36.54497190029375
0.0,26.165759398496245,1e-05,0.29032509903593734,0.043482442761044335,0.2966878290813152,-36.83362362583024
0.0,26.266007518796997,1e-05,0.2844643622403375,0.04226796906527639,0.29242828497665646,-37.130612224720814
0.0,26.366255639097748,1e-05,0.2898186079318258,0.04311244892582694,0.2954189465928299,-37.38326346077368
0.0,26.4665037593985,1e-05,0.2882272775772427,0.04268367032150447,0.2939247489775932,-37.67256521446867
0.0,26.566751879699254,1e-05,0.285344152857749,0.04202478881445305,0.2916011206845751,-37.96368304990537
0.0,26.667000000000005,1e-05,0.2896852418789899,0.042680818735925295,0.2939365647778122,-38.21312157504664
0.0,26.767248120300756,1e-05,0.2981352653850445,0.044093887572189475,0.2988933134581182,-38.42838730986416
0.0,26.867496240601508,1e-05,0.26887933325809316,0.03869170255649065,0.2795976180852075,-38.767307027655505
0.0,26.96774436090226,1e-05,0.28008286532425253,0.040558673538261314,0.2864028604918539,-39.10415525631781
0.0,27.067992481203014,1e-05,0.3156821016471007,0.04692963682082453,0.3086386631073002,-38.93234584659125
0.0,27.168240601503765,1e-05,0.2896837929694381,0.04197825920683884,0.29167099420473935,-39.59622625042594
0.0,27.268488721804516,1e-05,0.289376410955765,0.04184119045529131,0.2910306082858933,-39.87294877903529
0.0,27.368736842105267,1e-05,0.2784319812920707,0.03977010754001861,0.2835861426602381,-40.26368822328697
0.0,27.46898496240602,1e-05,0.31449719866787534,0.04615097888872081,0.3060459044745192,-39.98312017622944
0.0,27.56923308270677,1e-05,0.27140001920953716,0.03830449372017568,0.27821188779910455,-40.82767318802478
0.0,27.669481203007525,1e-05,0.2784309800291833,0.03940939177047597,0.28229890391761586,-41.124637669076115
0.0,27.769729323308276,1e-05,0.25402412563163673,0.03510890036641103,0.2661542207444708,-41.287689888357534
0.0,27.869977443609027,1e-05,0.29031920961108026,0.04126131811420185,0.28902253838845676,-41.531006602056095
0.0,27.97022556390978,1e-05,0.3028060609924737,0.043361977560016474,0.296478011692681,-41.58488528254538
0.0,28.07047368421053,1e-05,0.3010841665382764,0.04292767710648693,0.2949634929530441,-41.89634102475024
0.0,28.17072180451128,1e-05,0.2832834866245209,0.03966771082337703,0.2832927037057356,-42.48711210370142
0.0,28.270969924812036,1e-05,0.29370868316937593,0.04137416088848485,0.2894712304701083,-42.59358851428574
0.0,28.371218045112787,1e-05,0.26661775604690596,0.03658714238377589,0.27185906949421895,-43.207555931659044
