eta,U,a,s_inf,y_inf,E_inf
0.0,0.8265958738801813,1,6.8695869378550105,7999.1269215528355,-0.06932607926488851
0.0,0.8557183144940002,1,6.664118965428049,8002.705689894717,-0.07407740472333904
0.0,0.8858667904100814,1,6.466403075646055,8002.332476930917,-0.07914008497366762
0.0,0.9170774506742931,1,6.276182986842309,8001.769159369259,-0.08453274264846858
0.0,0.949387717927582,1,6.09320600458599,7999.564989878269,-0.09027490879876414
0.0,0.982836333277001,1,5.917232200453795,8001.896332536081,-0.09638704598720117
0.0,1.0174634027476064,1,5.748030355655946,7999.648675558353,-0.10289057007706164
0.0,1.053310445370936,1,5.585367678017903,8003.069319247654,-0.10980787059227275
0.0,1.0904204429677526,1,5.429027519656251,8004.155203517861,-0.11716232953962834
0.0,1.1288378916846884,1,5.278783173726747,7995.581267033723,-0.12497833861577558
0.0,1.1686088553466496,1,5.134455215601332,8000.000504482949,-0.13328131473500812
0.0,1.2097810206889013,1,4.995810964403354,8001.650377320615,-0.14209771385659833
0.0,1.252403754535072,1,4.862668905077446,7999.706364690765,-0.15145504311050983
0.0,1.2965281629896688,1,4.734831713407298,7999.335314556213,-0.16138187126691034
0.0,1.342207152716012,1,4.61211462069826,8000.849427155201,-0.17190783762463402
0.0,1.389495494373136,1,4.494334070796137,7997.027765021811,-0.18306365943574363
0.0,1.438449888287663,1,4.381314367060219,7998.928501683145,-0.19488113802128226
0.0,1.4891290324394086,1,4.272885384505369,8001.421043931809,-0.20739316377095054
0.0,1.5415936928422702,1,4.168881051023718,7993.135227818111,-0.2206337202557001
0.0,1.595906776404731,1,4.06913423833266,7999.960403879866,-0.2346378877166473
0.0,1.6521334063573685,1,3.973484642913178,8002.040091682796,-0.2494418462231839
0.0,1.7103410003378379,1,3.8817885201111664,7999.357933832958,-0.26508287881790493
0.0,1.770599351226898,1,3.7938880421058476,8000.4101278846465,-0.2815993749882025
0.0,1.8329807108324339,1,3.7096410238378072,8005.319654375476,-0.29903083481875087
0.0,1.8975598765218504,1,3.6289060073285437,8000.21861203914,-0.3174178741870073
0.0,1.9644142809066267,1,3.5515460401374472,7999.101301230927,-0.33680223136825366
0.0,2.03362408468667,1,3.4774293221130894,8000.928801793516,-0.3572267754126303
0.0,2.105272272765707,1,3.4064254508048077,7997.738169295484,-0.3787355166479831
0.0,2.1794447537529833,1,3.3384097701306397,7997.95634498977,-0.4013736196473497
0.0,2.256230462970635,1,3.2732631075579577,8002.726872351811,-0.4251874189814436
0.0,2.3357214690901213,1,3.2108667745021537,8000.962442733037,-0.45022443805272666
0.0,2.418013084525718,1,3.1511082214872173,7997.911476448686,-0.4765334112802976
0.0,2.5032039797173256,1,3.0938790366328757,8003.5825378598065,-0.5041643098769377
0.0,2.5913963014396573,1,3.0390724552070636,7997.385860746543,-0.5331683714275798
0.0,2.682695795279722,1,2.9865872370136617,7998.5145406160045,-0.5635981334475565
0.0,2.777211932429355,1,2.936325450486098,8002.449988010823,-0.5955074710673687
0.0,2.8750580409448774,1,2.8881919159772584,7999.276011568981,-0.6289516389599458
0.0,2.976351441631313,1,2.842096002609032,8001.234173755814,-0.6639873175973806
0.0,3.081213588714002,1,2.7979497305696492,7998.583385687882,-0.7006726638969581
0.0,3.1897702154663183,1,2.7556692648231698,8001.093045905746,-0.7390673662917768
0.0,3.3021514849681757,1,2.715173587037563,8004.082331428372,-0.7792327042396885
0.0,3.418492146175927,1,2.6763848532363768,7998.275140419712,-0.8212316121656016
0.0,3.538931695490984,1,2.639228727258457,8001.032909642473,-0.8651287478170657
0.0,3.663614544020716,1,2.6036335919018634,7999.778356417135,-0.9109905650008905
0.0,3.792690190732246,1,2.569530905320929,7999.454391355744,-0.9588853906598789
0.0,3.9263134017068397,1,2.5368551375137187,7999.235250385244,-1.0088835062430745
0.0,4.064644395709628,1,2.505543452432077,7998.691449230571,-1.0610572333201354
0.0,4.207849036297398,1,2.475535799160834,7997.678291454108,-1.1154810233905699
0.0,4.356099030694608,1,2.4467744826879194,8000.99484329034,-1.1722315518409334
0.0,4.5095721356761445,1,2.419204678472737,8003.1780641045825,-1.2313878160078355
0.0,4.668452370703785,1,2.392773793944246,7998.890059240912,-1.2930312373112836
0.0,4.832930238571752,1,2.367431601107891,7996.720664436103,-1.3572457674310294
0.0,5.003202953825999,1,2.3431301132731073,7998.690277555342,-1.4241179985084103
0.0,5.179474679231202,1,2.319823569608594,7994.031872677648,-1.4937372773669506
0.0,5.361956770568817,1,2.297468256028971,7999.0309872844855,-1.566195823756667
0.0,5.5508680300597995,1,2.276022355221059,7999.5507946104735,-1.6415888526394868
0.0,5.746434968715974,1,2.2554460852012443,7996.825303272914,-1.720014700546166
0.0,5.948892077934331,1,2.2357014189611046,8000.025994306398,-1.801574956048161
0.0,6.1584821106602545,1,2.21675207830751,8002.066332509051,-1.8863745944016117
0.0,6.375456372456506,1,2.19856353430871,8000.15631492064,-1.9745221164338411
0.0,6.600075022827088,1,2.181102736791074,7999.777011819928,-2.0661296917564127
0.0,6.832607387157405,1,2.164338164967862,8001.031220778527,-2.161313306402177
0.0,7.073332279644439,1,2.148239855681578,7999.713342990381,-2.2601929149967095
0.0,7.322538337604526,1,2.1327791189940974,8000.000641685999,-2.362892597587869
0.0,7.580524367559261,1,2.117928675803665,8001.5752137222935,-2.4695407212695693
0.0,7.847599703514606,1,2.1036624082671147,7999.999214139991,-2.580270106748592
0.0,8.124084577862957,1,2.0899554992049785,8000.132145240584,-2.695218200015424
0.0,8.410310505352605,1,2.076784230539702,8000.228768687146,-2.8145272492919156
0.0,8.706620680585118,1,2.0641259206826876,8005.1537799700645,-2.9383444874404105
0.0,9.01337038951742,1,2.0519590259085905,8001.000105815731,-3.0668223200304836
0.0,9.330927435461664,1,2.0402629314716503,8000.9510008620555,-3.2001185192705033
0.0,9.659672580093822,1,2.0290179678661975,7999.039840537193,-3.3383964240225095
0.0,10.0,1,2.018205315028295,7998.953080721506,-3.4818251461298937
