eta,U,s_opt,y_opt,E_opt,s_inf,y_inf,E_inf,E_binding
0.59,4.072118960879976,5.495186604429629,10.0,-0.09934800097164292,0.0,0.0,-0.1478793401068828,0.32818201041580836
0.591,4.072118960879976,5.513696287411935,10.0,-0.0986837500792442,0.0,0.0,-0.14715885718274516,0.32940665639516004
0.592,4.072118960879976,5.532388713480946,10.0,-0.09802172720077569,0.0,0.0,-0.1464401336796677,0.33063618054873856
0.593,4.072118960879976,5.551291209680038,10.0,-0.09736193216656598,0.0,0.0,-0.1457231695976504,0.3318706116852414
0.594,4.072118960879976,5.570414898420394,10.0,-0.0967043646492638,0.0,0.0,-0.14500796493669324,0.33310997991398306
0.595,4.072118960879976,5.589740496801392,10.0,-0.09604902430787626,0.0,0.0,-0.14429451969679627,0.33435431567531104
0.596,4.072118960879976,5.609222884539485,10.0,-0.09539591109813124,0.0,0.0,-0.14358283387795945,0.33560364758356465
0.597,4.072118960879976,5.6271045546725595,10.0,-0.09474503447651392,0.0,0.0,-0.1428729074801828,0.3368579379568129
0.598,4.072118960879976,5.646474624001537,10.0,-0.09409638015065969,0.0,0.0,-0.14216474050346634,0.33811731504292813
0.599,4.072118960879976,5.665972089767007,10.0,-0.09344995390561832,0.0,0.0,-0.14145833294781002,0.339381767349853
0.6,4.072118960879976,5.687254847969326,10.0,-0.09280574749439922,0.0,0.0,-0.14075368481321388,0.340651382466069
0.601,4.072118960879976,5.706631614508443,10.0,-0.09216378083693419,0.0,0.0,-0.14005079609967785,0.3419260482365356
0.602,4.072118960879976,5.7260513440162075,10.0,-0.09152404177620899,0.0,0.0,-0.13934966680720204,0.3432058800482275
0.603,4.072118960879976,5.745632992620382,10.0,-0.0908865293754009,0.0,0.0,-0.1386502969357864,0.3444909143072842
0.604,4.072118960879976,5.765510659704777,10.0,-0.09025124387288758,0.0,0.0,-0.1379526864854309,0.3457811792420661
0.605,4.072118960879976,5.785829853225851,10.0,-0.08961818610704096,0.0,0.0,-0.13725683545613557,0.34707669888192144
0.606,4.072118960879976,5.806722166968941,10.0,-0.08898735585919806,0.0,0.0,-0.1365627438479004,0.34837750508067133
0.607,4.072118960879976,5.828304923658262,10.0,-0.08835874950862835,0.0,0.0,-0.13587041166072542,0.34968365497217924
0.608,4.072118960879976,5.847535880051366,10.0,-0.08773238125616814,0.0,0.0,-0.13517983889461058,0.3509950746089704
0.609,4.072118960879976,5.868303031271554,10.0,-0.08710823567620414,0.0,0.0,-0.13449102554955591,0.35231190839490356
0.61,4.072118960879976,5.889122381410124,10.0,-0.08648631785755259,0.0,0.0,-0.13380397162556143,0.3536341499669614
0.611,4.072118960879976,5.909956366432591,10.0,-0.08586662729837322,0.0,0.0,-0.1331186771226271,0.35496183439928525
0.612,4.072118960879976,5.930783787860296,10.0,-0.08524916312069106,0.0,0.0,-0.1324351420407529,0.3562949998992095
0.613,4.072118960879976,5.953741904025922,10.0,-0.0846339348262686,0.0,0.0,-0.13175336637993892,0.3576336062472316
0.614,4.072118960879976,5.975440001463511,10.0,-0.08402092977041759,0.0,0.0,-0.1310733501401851,0.35897778091003374
0.615,4.072118960879976,5.997305323436895,10.0,-0.08341015278982261,0.0,0.0,-0.13039509332149138,0.36032751950126357
0.616,4.072118960879976,6.01934234632823,10.0,-0.08280160388002183,0.0,0.0,-0.12971859592385787,0.36168285441029085
0.617,4.072118960879976,6.041553494476765,10.0,-0.08219528303486004,0.0,0.0,-0.12904385794728454,0.3630438182618697
0.618,4.072118960879976,6.06393908062913,10.0,-0.08159119024817173,0.0,0.0,-0.12837087939177133,0.36441044390475846
0.619,4.072118960879976,6.086503155273315,10.0,-0.08098932550937119,0.0,0.0,-0.12769966025731835,0.3657827644476465
0.62,4.072118960879976,6.109243636251194,10.0,-0.08038968881389441,0.0,0.0,-0.1270302005439255,0.36716081317925153
0.621,4.072118960879976,6.130750363814964,10.0,-0.07979227875319053,0.0,0.0,-0.1263625002515928,0.36854463472690935
0.622,4.072118960879976,6.154049227178489,10.0,-0.07919709935873549,0.0,0.0,-0.1256965593803203,0.3699342309035787
0.623,4.072118960879976,6.177918373830724,10.0,-0.07860414786422784,0.0,0.0,-0.12503237793010794,0.3713296574414756
0.624,4.072118960879976,6.203353287942215,10.0,-0.07801341424078649,0.0,0.0,-0.12436995590095573,0.3727310291650028
0.625,4.072118960879976,6.226432006313288,10.0,-0.0774249216199412,0.0,0.0,-0.12370929329286373,0.3741381948028029
0.626,4.072118960879976,6.24969867972468,10.0,-0.07683865615551304,0.0,0.0,-0.12305039010583187,0.37555129984206903
0.627,4.072118960879976,6.273198649752578,10.0,-0.07625461778535743,0.0,0.0,-0.12239324633986016,0.3769703797739421
0.628,4.072118960879976,6.29695625101369,10.0,-0.07567280673200452,0.0,0.0,-0.12173786199494865,0.3783954680003789
0.629,4.072118960879976,6.321544366680327,10.0,-0.07509322193471402,0.0,0.0,-0.12108423707109726,0.37982660872181584
0.63,4.072118960879976,6.345695663860487,10.0,-0.07451586699928714,0.0,0.0,-0.12043237156830609,0.3812638078207761
0.631,4.072118960879976,6.371798140363968,10.0,-0.073940731981851,0.0,0.0,-0.11978226548657506,0.3827071838932774
0.632,4.072118960879976,6.395952907547519,10.0,-0.07336783670695345,0.0,0.0,-0.11913391882590417,0.3841566077065826
0.633,4.072118960879976,6.420435251368664,10.0,-0.07279716741998216,0.0,0.0,-0.1184873315862935,0.3856122300554597
0.634,4.072118960879976,6.445253798671144,10.0,-0.07222872494345288,0.0,0.0,-0.11784250376774294,0.3870740807933846
0.635,4.072118960879976,6.470400247713161,10.0,-0.07166250990724901,0.0,0.0,-0.11719943537025257,0.3885421915143602
0.636,4.072118960879976,6.495859176468241,10.0,-0.07109852269085655,0.0,0.0,-0.11655812639382239,0.390016596091881
0.637,4.072118960879976,6.52160227860665,10.0,-0.07053676347891694,0.0,0.0,-0.11591857683845233,0.3914973302577798
0.638,4.072118960879976,6.547603256889849,10.0,-0.0699772323331942,0.0,0.0,-0.11528078670414246,0.39298443102418856
0.639,4.072118960879976,6.573877548888613,10.0,-0.06941992926267633,0.0,0.0,-0.11464475599089276,0.39447793610210163
0.64,4.072118960879976,6.6008589897742524,10.0,-0.06886485373330653,0.0,0.0,-0.1140104846987032,0.3959778882153123
0.641,4.072118960879976,6.628597935276286,10.0,-0.06831200302292278,0.0,0.0,-0.11337797282757381,0.39748434974391134
0.642,4.072118960879976,6.657012243759287,10.0,-0.06776137272427982,0.0,0.0,-0.1127472203775046,0.39899739880594337
0.643,4.072118960879976,6.680444164673001,10.0,-0.06721299749963697,0.0,0.0,-0.11211822734849554,0.40051676619253235
0.644,4.072118960879976,6.707440242513606,10.0,-0.06666683427725935,0.0,0.0,-0.11149099374054668,0.4020428732351125
0.645,4.072118960879976,6.734565560013069,10.0,-0.06612289855469014,0.0,0.0,-0.11086551955365796,0.4035756218804601
0.646,4.072118960879976,6.761828383656419,10.0,-0.06558119005227508,0.0,0.0,-0.1102418047878294,0.40511505432542416
0.647,4.072118960879976,6.789243500920367,10.0,-0.06504170851090009,0.0,0.0,-0.10961984944306101,0.40666121289754004
0.648,4.072118960879976,6.816829455614852,10.0,-0.06450445374068833,0.0,0.0,-0.10899965351935277,0.4082141396051719
0.649,4.072118960879976,6.844598599922807,10.0,-0.06396942557766225,0.0,0.0,-0.10838121701670474,0.40977387652140246
0.65,4.072118960879976,6.876908444077676,10.0,-0.06343664876893534,0.0,0.0,-0.10776453993511684,0.4113402348571297
0.651,4.072118960879976,6.90586090771523,10.0,-0.06290608265351956,0.0,0.0,-0.1071496222745891,0.4129136312556283
0.652,4.072118960879976,6.935059297491199,10.0,-0.06237774461693964,0.0,0.0,-0.10653646403512154,0.41449394644470494
0.653,4.072118960879976,6.964505093152592,10.0,-0.06185163465943791,0.0,0.0,-0.10592506521671415,0.4160812218251228
0.654,4.072118960879976,6.994202790525254,10.0,-0.06132775278074106,0.0,0.0,-0.10531542581936693,0.4176754990676473
0.655,4.072118960879976,7.024154375105912,10.0,-0.06080609898111962,0.0,0.0,-0.10470754584307984,0.41927682010380807
0.656,4.072118960879976,7.054362455102992,10.0,-0.06028667326082448,0.0,0.0,-0.10410142528785295,0.4208852271318612
0.657,4.072118960879976,7.0848281134156865,10.0,-0.05976947562069382,0.0,0.0,-0.10349706415368619,0.42250076261158326
0.658,4.072118960879976,7.113594031790971,10.0,-0.05925450222343457,0.0,0.0,-0.10289446244057963,0.4241235065720533
0.659,4.072118960879976,7.146406952612974,10.0,-0.058741764607015245,0.0,0.0,-0.10229362014853323,0.4257533898817879
0.66,4.072118960879976,7.177506528973154,10.0,-0.058231251183449635,0.0,0.0,-0.10169453727754697,0.4273905684380704
0.661,4.072118960879976,7.20918939081653,10.0,-0.057722965888888075,0.0,0.0,-0.10109721382762091,0.42903504752059246
0.662,4.072118960879976,7.240998270704309,10.0,-0.057216908648932474,0.0,0.0,-0.100501649798755,0.4306868716732124
0.663,4.072118960879976,7.27309145631432,10.0,-0.056713079488410895,0.0,0.0,-0.09990784519094924,0.4323460847342087
0.664,4.072118960879976,7.305469553798342,10.0,-0.05621147840732926,0.0,0.0,-0.09931580000420367,0.43401273105638744
0.665,4.072118960879976,7.335605379749813,10.0,-0.055712098767847676,0.0,0.0,-0.09872551423851825,0.43568692249858826
0.666,4.072118960879976,7.371137015071481,10.0,-0.055214960482014686,0.0,0.0,-0.098136987893893,0.43736850226426527
0.667,4.072118960879976,7.4045195086176765,10.0,-0.05472004361469046,0.0,0.0,-0.09755022097032791,0.43905771744653666
0.668,4.072118960879976,7.438348643524897,10.0,-0.05422735469607757,0.0,0.0,-0.09696521346782298,0.4407545473607149
0.669,4.072118960879976,7.475493618275683,10.0,-0.05373688096536355,0.0,0.0,-0.09638196538637825,0.4424591701368415
0.67,4.072118960879976,7.505687254379697,10.0,-0.053248661518446455,0.0,0.0,-0.09580047672599365,0.4441712260916293
0.671,4.072118960879976,7.539999683364013,10.0,-0.05276265687536087,0.0,0.0,-0.09522074748666921,0.44589117111533305
