eta,U,a,s,y,E,Einf,Ebind
0.050169492,22.11111055,0.065883102,0.354543906,1.42942488,-24.13830387,-23.39360816,-0.031833298
0.051525424,22.11111055,0.066272568,0.355531643,1.433555382,-24.01545548,-23.32668863,-0.029526988
0.052881356,22.11111055,0.066665409,0.356524386,1.437744895,-23.89302273,-23.25986495,-0.027221043
0.054237288,22.11111055,0.067061674,0.357522248,1.441994559,-23.77100634,-23.19313712,-0.024915527
0.05559322,22.11111055,0.067461563,0.358525269,1.446306866,-23.64940707,-23.12650514,-0.022610504
0.056949153,22.11111055,0.067863829,0.359532548,1.450679608,-23.52822569,-23.05996901,-0.020306041
0.058305085,22.11111055,0.068271316,0.360546597,1.455122282,-23.40746302,-22.99352874,-0.018002208
0.059661017,22.11111055,0.068681534,0.361565159,1.459633161,-23.28711989,-22.92718431,-0.015699075
0.061016949,22.11111055,0.06909552,0.362588696,1.464217358,-23.16719721,-22.86093574,-0.013396716
0.062372881,22.11111055,0.069512683,0.363617355,1.468875089,-23.04769587,-22.79478302,-0.011095207
0.063728814,22.11111055,0.069933996,0.364651545,1.473605563,-22.92861683,-22.72872616,-0.008794627
0.065084746,22.11111055,0.070358574,0.36569105,1.478417592,-22.80996111,-22.66276514,-0.006495058
0.066440678,22.11111055,0.070787285,0.366735284,1.483312866,-22.69172974,-22.59689998,-0.004196583
0.06779661,22.11111055,0.071219551,0.367785195,1.488294912,-22.57392383,-22.53113067,-0.00189929
0.069152542,22.11111055,0.071655571,0.368840212,1.493368171,-22.45654451,-22.46545721,0.000396729
0.070508475,22.11111055,0.072095759,0.36990107,1.498534404,-22.33959301,-22.3998796,0.00269138
0.071864407,22.11111055,0.072538933,0.370966362,1.503799652,-22.22307057,-22.33439784,0.004984566
0.073220339,22.11111055,0.072986532,0.372037163,1.509167406,-22.10697854,-22.26901194,0.007276183
0.074576271,22.11111055,0.073438247,0.37311321,1.514645745,-21.99131832,-22.20372189,0.009566124
0.075932203,22.11111055,0.073893277,0.374194972,1.520231409,-21.8760914,-22.13852769,0.011854279
0.077288136,22.11111055,0.074354077,0.375282198,1.525922613,-21.76129933,-22.07342934,0.014140531
0.078644068,22.11111055,0.074815858,0.376373988,1.531774979,-21.64694377,-22.00842684,0.016424757
0.08,22.11111055,0.075282428,0.377470332,1.537735694,-21.53302648,-21.9435202,0.01870683
0,22.36236181,0.052251601,0.317484384,1.308166009,-29.6059859,-26.52981469,-0.115951477
0.001355932,22.36236181,0.052529622,0.318291976,1.310961197,-29.46493832,-26.45773812,-0.113660517
0.002711864,22.36236181,0.052809815,0.319103667,1.313781758,-29.32430002,-26.38575958,-0.111368423
0.004067797,22.36236181,0.053092267,0.319919276,1.316626653,-29.18407126,-26.31387909,-0.109075221
0.005423729,22.36236181,0.053376743,0.320739467,1.319496066,-29.04425232,-26.24209663,-0.106780938
0.006779661,22.36236181,0.053664228,0.321562661,1.322394116,-28.90484347,-26.17041223,-0.104485601
0.008135593,22.36236181,0.053953851,0.322391259,1.325317493,-28.76584499,-26.09882586,-0.102189238
0.009491525,22.36236181,0.054246001,0.323223933,1.328266657,-28.62725717,-26.02733754,-0.099891878
0.010847458,22.36236181,0.054539622,0.324058698,1.331241721,-28.48908029,-25.95594726,-0.09759355
0.01220339,22.36236181,0.054836197,0.324899031,1.334246513,-28.35131467,-25.88465502,-0.095294283
0.013559322,22.36236181,0.05513519,0.325743552,1.337279843,-28.21396061,-25.81346082,-0.092994109
0.014915254,22.36236181,0.055436639,0.326592322,1.340341174,-28.07701842,-25.74236467,-0.090693057
0.016271186,22.36236181,0.055740559,0.327445315,1.343432982,-27.94048844,-25.67136656,-0.088391161
0.017627119,22.36236181,0.056046985,0.32830263,1.34655426,-27.804371,-25.60046649,-0.086088451
0.018983051,22.36236181,0.056355941,0.329164242,1.349706728,-27.66866643,-25.52966446,-0.083784962
0.020338983,22.36236181,0.056667445,0.330030174,1.352891049,-27.53337508,-25.45896048,-0.081480727
0.021694915,22.36236181,0.056981541,0.330900492,1.356108131,-27.39849732,-25.38835454,-0.07917578
0.023050847,22.36236181,0.057298232,0.331775165,1.359357595,-27.26403352,-25.31784664,-0.076870158
0.02440678,22.36236181,0.057617569,0.332654294,1.36264086,-27.12998405,-25.24743679,-0.074563897
0.025762712,22.36236181,0.057939565,0.333537843,1.36595883,-26.99634931,-25.17712497,-0.072257032
0.027118644,22.36236181,0.058264272,0.33442594,1.369311877,-26.86312968,-25.1069112,-0.069949603
0.028474576,22.36236181,0.05859167,0.335318438,1.372702119,-26.7303256,-25.03679548,-0.067641649
0.029830508,22.36236181,0.058921836,0.336215532,1.376128186,-26.59793747,-24.96677779,-0.065333208
0.031186441,22.36236181,0.059254775,0.337117162,1.379592662,-26.46596574,-24.89685815,-0.063024321
0.032542373,22.36236181,0.059590519,0.338023385,1.383096057,-26.33441085,-24.82703655,-0.060715031
0.033898305,22.36236181,0.059929096,0.338934221,1.386639807,-26.20327326,-24.75731299,-0.05840538
0.035254237,22.36236181,0.060270532,0.3398497,1.390223295,-26.07255346,-24.68768748,-0.056095411
0.036610169,22.36236181,0.060614877,0.340769854,1.393849527,-25.94225192,-24.61816,-0.05378517
0.037966102,22.36236181,0.060962139,0.341694695,1.39751883,-25.81236917,-24.54873057,-0.051474702
0.039322034,22.36236181,0.061312356,0.342624242,1.401232611,-25.68290571,-24.47939919,-0.049164055
0.040677966,22.36236181,0.061665542,0.343558521,1.404991977,-25.55386209,-24.41016584,-0.046853277
0.042033898,22.36236181,0.062021509,0.344497528,1.408797232,-25.42523887,-24.34103054,-0.044542417
0.043389831,22.36236181,0.062380781,0.345441396,1.412651839,-25.29703661,-24.27199328,-0.042231527
0.044745763,22.36236181,0.062743138,0.346390065,1.416555954,-25.16925592,-24.20305406,-0.039920659
0.046101695,22.36236181,0.063108611,0.347343612,1.420510832,-25.04189741,-24.13421289,-0.037609866
0.047457627,22.36236181,0.063477218,0.348302017,1.424517807,-24.91496171,-24.06546976,-0.035299205
0.048813559,22.36236181,0.063849003,0.349265321,1.428579173,-24.78844949,-23.99682467,-0.032988732
0.050169492,22.36236181,0.064224002,0.350233589,1.43269562,-24.66236142,-23.92827762,-0.030678505
0.051525424,22.36236181,0.064602227,0.351206745,1.436870528,-24.53669822,-23.85982862,-0.028368586
0.052881356,22.36236181,0.064983718,0.352184857,1.44110586,-24.41146061,-23.79147766,-0.026059035
0.054237288,22.36236181,0.065368513,0.353167992,1.445401243,-24.28664938,-23.72322474,-0.023749918
0.05559322,22.36236181,0.06575664,0.354156114,1.449760291,-24.16226529,-23.65506986,-0.021441299
0.056949153,22.36236181,0.066148153,0.355149336,1.454185519,-24.03830919,-23.58701303,-0.019133248
0.058305085,22.36236181,0.066543028,0.356147514,1.458679313,-23.91478193,-23.51905424,-0.016825834
0.059661017,22.36236181,0.066941354,0.357150843,1.463241612,-23.79168441,-23.45119349,-0.01451913
0.061016949,22.36236181,0.067343135,0.358159187,1.467878352,-23.66901755,-23.38343078,-0.012213211
0.062372881,22.36236181,0.067748324,0.359173053,1.472596799,-23.54678233,-23.31576612,-0.009908154
0.063728814,22.36236181,0.068157155,0.360191264,1.4773826,-23.42497976,-23.2481995,-0.007604041
0.065084746,22.36236181,0.068569974,0.361214894,1.48225386,-23.30361092,-23.18073092,-0.005300954
0.066440678,22.36236181,0.068985219,0.362243726,1.487214181,-23.1826769,-23.11336038,-0.002998981
0.06779661,22.36236181,0.06940487,0.363278206,1.49226378,-23.06217888,-23.04608789,-0.000698209
0.069152542,22.36236181,0.069828101,0.364317178,1.497405605,-22.94211808,-22.97891344,0.001601266
0.070508475,22.36236181,0.07025511,0.365361591,1.502646615,-22.82249579,-22.91183703,0.003899349
0.071864407,22.36236181,0.070685382,0.366411096,1.507980879,-22.70331334,-22.84485867,0.006195938
0.073220339,22.36236181,0.071119634,0.367465886,1.513425625,-22.58457218,-22.77797834,0.008490928
0.074576271,22.36236181,0.071557514,0.368525794,1.518981918,-22.46627378,-22.71119606,0.010784209
0.075932203,22.36236181,0.071999287,0.369590943,1.524654821,-22.34841975,-22.64451183,0.013075666
0.077288136,22.36236181,0.072444681,0.370661207,1.530470006,-22.23101174,-22.57792563,0.01536518
0.078644068,22.36236181,0.07289412,0.371736791,1.536375241,-22.11405155,-22.51143748,0.017652623
0.08,22.36236181,0.073347237,0.37281741,1.542437281,-21.99754105,-22.44504737,0.019937865
0,22.61361307,0.050984235,0.313740194,1.31028102,-30.24820831,-27.12931265,-0.11496405
0.001355932,22.61361307,0.05125795,0.314540276,1.313102924,-30.10395962,-27.05560734,-0.112669889
0.002711864,22.61361307,0.051530696,0.315340506,1.315945525,-29.96012955,-26.9820023,-0.110374583
0.004067797,22.61361307,0.051805597,0.316145055,1.318809865,-29.81671836,-26.90849751,-0.108078158
0.005423729,22.61361307,0.052082759,0.316953531,1.321699937,-29.67372633,-26.83509298,-0.105780641
0.006779661,22.61361307,0.05236208,0.317766019,1.324616795,-29.53115375,-26.76178871,-0.103482061
0.008135593,22.61361307,0.052643699,0.318582522,1.327560313,-29.38900092,-26.6885847,-0.101182444
0.009491525,22.61361307,0.052927636,0.319403181,1.330530028,-29.24726812,-26.61548094,-0.098881819
0.010847458,22.61361307,0.053213821,0.320227747,1.333526372,-29.10595567,-26.54247745,-0.096580217
0.01220339,22.61361307,0.053502315,0.321056595,1.336552491,-28.96506389,-26.46957421,-0.094277666
0.013559322,22.61361307,0.053793125,0.321889652,1.339605654,-28.82459308,-26.39677122,-0.091974198
0.014915254,22.61361307,0.054086352,0.32272638,1.342693231,-28.68454359,-26.3240685,-0.089669843
0.016271186,22.61361307,0.054381234,0.323569362,1.345802343,-28.54491574,-26.25146604,-0.087364633
0.017627119,22.61361307,0.054679968,0.324413101,1.348952554,-28.40570989,-26.17896383,-0.085058602
0.018983051,22.61361307,0.054980495,0.325262756,1.352129681,-28.2669264,-26.10656188,-0.082751782
0.020338983,22.61361307,0.055283283,0.326115636,1.355339566,-28.12856562,-26.03426019,-0.080444208
0.021694915,22.61361307,0.055588895,0.326974623,1.358580235,-27.99062794,-25.96205876,-0.078135914
0.023050847,22.61361307,0.055896939,0.327837248,1.361854862,-27.85311373,-25.88995758,-0.075826936
0.02440678,22.61361307,0.056207523,0.328704127,1.365164323,-27.7160234,-25.81795667,-0.07351731
0.025762712,22.61361307,0.056520679,0.329575378,1.368508483,-27.57935735,-25.74605601,-0.071207075
0.027118644,22.61361307,0.056836435,0.330450988,1.371889414,-27.44311599,-25.67425561,-0.068896268
0.028474576,22.61361307,0.057154832,0.331331046,1.375306196,-27.30729977,-25.60255546,-0.066584928
0.029830508,22.61361307,0.057475889,0.332215555,1.378760996,-27.17190912,-25.53095558,-0.064273095
0.031186441,22.61361307,0.057799624,0.333104528,1.382254074,-27.03694449,-25.45945595,-0.061960811
0.032542373,22.61361307,0.058126085,0.333998018,1.385787847,-26.90240637,-25.38805658,-0.059648117
0.033898305,22.61361307,0.058455278,0.33489602,1.389360668,-26.76829522,-25.31675747,-0.057335057
0.035254237,22.61361307,0.058787261,0.335798589,1.392976546,-26.63461155,-25.24555862,-0.055021675
0.036610169,22.61361307,0.059122017,0.336705682,1.396634616,-26.50135587,-25.17446003,-0.052708016
0.037966102,22.61361307,0.05945962,0.337617449,1.400337173,-26.36852872,-25.10346169,-0.050394127
0.039322034,22.61361307,0.059800092,0.338533857,1.404083462,-26.23613064,-25.03256361,-0.048080054
0.040677966,22.61361307,0.060143432,0.339454871,1.4078771,-26.10416219,-24.96176579,-0.045765849
0.042033898,22.61361307,0.060489693,0.340380596,1.41171793,-25.97262396,-24.89106823,-0.043451559
0.043389831,22.61361307,0.060838901,0.34131099,1.415608334,-25.84151655,-24.82047093,-0.041137238
0.044745763,22.61361307,0.061191108,0.342246201,1.419548996,-25.71084059,-24.74997388,-0.038822938
0.046101695,22.61361307,0.061546306,0.343186099,1.423541704,-25.58059672,-24.67957709,-0.036508714
0.047457627,22.61361307,0.061904409,0.344130695,1.427588327,-25.45078562,-24.60928056,-0.034194622
0.048813559,22.61361307,0.062265703,0.345080172,1.431690405,-25.32140797,-24.53908429,-0.03188072
0.050169492,22.61361307,0.062630113,0.346034512,1.43584863,-25.1924645,-24.46898828,-0.029567067
0.051525424,22.61361307,0.062997647,0.346993704,1.440066099,-25.06395594,-24.39899252,-0.027253724
0.052881356,22.61361307,0.063368336,0.347957742,1.444344118,-24.93588308,-24.32909702,-0.024940755
0.054237288,22.61361307,0.063742212,0.348926681,1.448685205,-24.80824672,-24.25930178,-0.022628225
0.05559322,22.61361307,0.064119297,0.349900516,1.453090565,-24.6810477,-24.1896068,-0.0203162
0.056949153,22.61361307,0.064499653,0.350879321,1.457563964,-24.55428688,-24.12001208,-0.018004751
0.058305085,22.61361307,0.064883279,0.351863073,1.462106909,-24.42796518,-24.05051761,-0.015693948
0.059661017,22.61361307,0.065270223,0.352851805,1.466721609,-24.30208353,-23.98112341,-0.013383865
0.061016949,22.61361307,0.065660494,0.353845498,1.471410965,-24.17664293,-23.91182946,-0.01107458
0.062372881,22.61361307,0.066054157,0.354844266,1.476177612,-24.05164441,-23.84263577,-0.008766172
0.063728814,22.61361307,0.066451205,0.355848013,1.481026749,-23.92708903,-23.77354233,-0.006458722
0.065084746,22.61361307,0.066851669,0.356856787,1.485958756,-23.80297793,-23.70454916,-0.004152316
0.066440678,22.61361307,0.067256892,0.357868687,1.491013376,-23.67931229,-23.63565624,-0.001847042
0.06779661,22.61361307,0.067662891,0.358889422,1.496088251,-23.55609334,-23.56686358,0.000457008
0.069152542,22.61361307,0.068073962,0.359913519,1.501296251,-23.43332238,-23.49817118,0.002759738
0.070508475,22.61361307,0.06848873,0.36094252,1.506599572,-23.31100078,-23.42957904,0.005061049
0.071864407,22.61361307,0.068906337,0.361976751,1.512013981,-23.18912997,-23.36108715,0.007360838
0.073220339,22.61361307,0.069328108,0.363016079,1.517532717,-23.06771147,-23.29269552,0.009658996
0.074576271,22.61361307,0.069753305,0.364060364,1.523166712,-22.94674688,-23.22440415,0.01195541
0.075932203,22.61361307,0.070182054,0.365109439,1.52892349,-22.82623788,-23.15621304,0.014249963
0.077288136,22.61361307,0.070614646,0.366164305,1.534803004,-22.70618626,-23.08812219,0.016542529
0.078644068,22.61361307,0.071050848,0.367223892,1.540817738,-22.58659393,-23.0201316,0.01883298
0.08,22.61361307,0.071490985,0.36828787,1.546973745,-22.4674629,-22.95224126,0.021121177
0,22.86486432,0.04977024,0.31009355,1.312340591,-30.8976904,-27.7355086,-0.114012036
0.001355932,22.86486432,0.050033665,0.310879523,1.315174398,-30.75020553,-27.66015638,-0.111714811
0.002711864,22.86486432,0.0502992,0.311669524,1.318030217,-30.60314873,-27.58490665,-0.109416433
0.004067797,22.86486432,0.050566696,0.312463172,1.320914429,-30.45652026,-27.50975942,-0.107116925
0.005423729,22.86486432,0.050836593,0.313260798,1.323823863,-30.31032042,-27.43471469,-0.104816316
0.006779661,22.86486432,0.051108209,0.314062145,1.32675732,-30.1645495,-27.35977246,-0.102514633
0.008135593,22.86486432,0.051382536,0.314867766,1.329723082,-30.01920782,-27.28493273,-0.100211905
0.009491525,22.86486432,0.051659032,0.315677454,1.332713087,-29.87429567,-27.21019549,-0.09790816
0.010847458,22.86486432,0.051937525,0.316490511,1.335732793,-29.72981338,-27.13556075,-0.095603428
0.01220339,22.86486432,0.052218243,0.317308354,1.338780122,-29.58576127,-27.06102851,-0.093297738
0.013559322,22.86486432,0.052501495,0.318130042,1.341854371,-29.44213968,-26.98659877,-0.090991122
0.014915254,22.86486432,0.052786896,0.318955908,1.344961249,-29.29894895,-26.91227153,-0.088683611
0.016271186,22.86486432,0.053074655,0.319785448,1.348097908,-29.15618944,-26.83804679,-0.086375237
0.017627119,22.86486432,0.053364677,0.320619575,1.351266006,-29.0138615,-26.76392454,-0.084066033
0.018983051,22.86486432,0.053657213,0.321457796,1.354465694,-28.87196551,-26.68990479,-0.081756032
0.020338983,22.86486432,0.053951963,0.322299911,1.357696838,-28.73050184,-26.61598754,-0.079445269
0.021694915,22.86486432,0.054249191,0.323146632,1.360960972,-28.58947089,-26.54217279,-0.077133779
0.023050847,22.86486432,0.054549094,0.323997702,1.364257512,-28.44887307,-26.46846054,-0.074821598
0.02440678,22.86486432,0.054851045,0.324852172,1.367597002,-28.30870877,-26.39485079,-0.072508763
0.025762712,22.86486432,0.055155727,0.325711489,1.370966937,-28.16897843,-26.32134353,-0.070195311
0.027118644,22.86486432,0.055462951,0.326575128,1.374373924,-28.02968248,-26.24793877,-0.067881281
0.028474576,22.86486432,0.055772708,0.32744307,1.377817355,-27.89082138,-26.17463651,-0.065566713
0.029830508,22.86486432,0.056085023,0.328315379,1.381299512,-27.75239558,-26.10143675,-0.063251646
0.031186441,22.86486432,0.056399972,0.329192211,1.384820994,-27.61440557,-26.02833949,-0.060936122
0.032542373,22.86486432,0.056717501,0.330073042,1.388381829,-27.47685182,-25.95534472,-0.058620185
0.033898305,22.86486432,0.057037569,0.330957745,1.391985793,-27.33973486,-25.88245246,-0.056303876
0.035254237,22.86486432,0.057360249,0.331847043,1.39563337,-27.20305519,-25.80966269,-0.053987242
0.036610169,22.86486432,0.057685783,0.332741639,1.399323814,-27.06681336,-25.73697542,-0.051670327
0.037966102,22.86486432,0.058014215,0.333641219,1.403057239,-26.93100992,-25.66439065,-0.04935318
0.039322034,22.86486432,0.058345422,0.334545213,1.406836274,-26.79564545,-25.59190837,-0.047035847
0.040677966,22.86486432,0.058679402,0.335453655,1.410662457,-26.66072054,-25.5195286,-0.044718379
0.042033898,22.86486432,0.059016211,0.336366637,1.414536538,-26.5262358,-25.44725132,-0.042400826
0.043389831,22.86486432,0.059355835,0.337284119,1.418461866,-26.39219185,-25.37507654,-0.040083241
0.044745763,22.86486432,0.059698343,0.338206244,1.422438322,-26.25858937,-25.30300426,-0.037765678
0.046101695,22.86486432,0.060043768,0.339133049,1.426466834,-26.12542903,-25.23103448,-0.035448192
0.047457627,22.86486432,0.060392089,0.340064403,1.430552303,-25.99271152,-25.1591672,-0.033130839
0.048813559,22.86486432,0.060743408,0.341000552,1.434692233,-25.86043758,-25.08740241,-0.030813679
0.050169492,22.86486432,0.061097703,0.34194137,1.438891037,-25.72860796,-25.01574012,-0.028496772
0.051525424,22.86486432,0.061455032,0.342886939,1.443149606,-25.59722345,-24.94418033,-0.02618018
0.052881356,22.86486432,0.061815393,0.343837226,1.447471106,-25.46628487,-24.87272304,-0.023863966
0.054237288,22.86486432,0.062178869,0.344792395,1.451854138,-25.33579305,-24.80136825,-0.021548198
0.05559322,22.86486432,0.062545636,0.345753575,1.45630263,-25.20574889,-24.73011596,-0.019232944
0.056949153,22.86486432,0.062915361,0.346718514,1.460822083,-25.0761533,-24.65896616,-0.016918274
0.058305085,22.86486432,0.063288266,0.34768835,1.465411847,-24.94700723,-24.58791886,-0.01460426
0.059661017,22.86486432,0.06366436,0.348663021,1.470076995,-24.81831168,-24.51697406,-0.012290979
0.061016949,22.86486432,0.064043702,0.349642647,1.474817717,-24.6900677,-24.44613176,-0.009978509
0.062372881,22.86486432,0.064426293,0.35062717,1.479637934,-24.56227637,-24.37539196,-0.00766693
0.063728814,22.86486432,0.064812168,0.351616617,1.484540931,-24.43493883,-24.30475466,-0.005356325
0.065084746,22.86486432,0.065201358,0.35261103,1.489530899,-24.30805627,-24.23421985,-0.003046784
0.066440678,22.86486432,0.06559389,0.353610398,1.49461037,-24.18162995,-24.16378754,-0.000738394
0.06779661,22.86486432,0.065989798,0.354614781,1.499782108,-24.05566116,-24.09345773,0.001568749
0.069152542,22.86486432,0.066389096,0.355624106,1.505052958,-23.93015129,-24.02323042,0.003874547
0.070508475,22.86486432,0.066791819,0.35663846,1.510425534,-23.80510178,-23.95310561,0.006178899
0.071864407,22.86486432,0.067198388,0.357656257,1.515906424,-23.68051416,-23.88308329,0.008481699
0.073220339,22.86486432,0.067607646,0.358682167,1.521498359,-23.55639005,-23.81316348,0.010782836
0.074576271,22.86486432,0.068020729,0.35971147,1.527207342,-23.43273114,-23.74334616,0.013082192
0.075932203,22.86486432,0.068437369,0.360745846,1.533042042,-23.30953923,-23.67363134,0.015379648
0.077288136,22.86486432,0.068857404,0.361785377,1.539006237,-23.18681623,-23.60401902,0.017675074
0.078644068,22.86486432,0.069281721,0.362830062,1.545110403,-23.06456416,-23.53450919,0.019968338
0.08,22.86486432,0.069708777,0.363878705,1.551348832,-22.94278518,-23.46510187,0.022259298
0,23.11611558,0.048597706,0.306531683,1.314317086,-31.55442892,-28.34840256,-0.113093722
0.001355932,23.11611558,0.048854252,0.307307321,1.317167995,-31.40367279,-28.27138522,-0.110793565
0.002711864,23.11611558,0.049112888,0.308086875,1.320042709,-31.25335426,-28.19447264,-0.108492245
0.004067797,23.11611558,0.049374327,0.308870585,1.322942688,-31.10347365,-28.11766482,-0.106189787
0.005423729,23.11611558,0.049636074,0.309657311,1.325865529,-30.95403123,-28.04096177,-0.103886218
0.006779661,23.11611558,0.04990113,0.310448214,1.328832903,-30.80502733,-27.96436347,-0.101581567
0.008135593,23.11611558,0.050168066,0.311243087,1.331810318,-30.65646226,-27.88786995,-0.099275861
0.009491525,23.11611558,0.050436816,0.312042037,1.334815007,-30.50833634,-27.81148118,-0.096969131
0.010847458,23.11611558,0.050709895,0.312846281,1.337849489,-30.3606499,-27.73519718,-0.094661405
0.01220339,23.11611558,0.050982022,0.313651566,1.340925403,-30.21340328,-27.65901794,-0.092352713
0.013559322,23.11611558,0.051257222,0.314462022,1.34401594,-30.06659684,-27.58294347,-0.090043087
0.014915254,23.11611558,0.051535438,0.315276758,1.347148894,-29.92023092,-27.50697376,-0.087732558
0.016271186,23.11611558,0.051815939,0.31609585,1.350312889,-29.77430589,-27.43110881,-0.085421158
0.017627119,23.11611558,0.052098129,0.31691823,1.353498696,-29.62882214,-27.35534862,-0.083108921
0.018983051,23.11611558,0.05238275,0.317745284,1.356718429,-29.48378004,-27.2796932,-0.080795881
0.020338983,23.11611558,0.052668725,0.318574844,1.359978665,-29.33917999,-27.20414254,-0.078482071
0.021694915,23.11611558,0.052959096,0.31941162,1.363264767,-29.1950224,-27.12869665,-0.076167528
0.023050847,23.11611558,0.053250973,0.320250831,1.366585628,-29.05130769,-27.05335551,-0.073852287
0.02440678,23.11611558,0.05354531,0.321094649,1.369943073,-28.90803629,-26.97811914,-0.071536386
0.025762712,23.11611558,0.053841637,0.321942317,1.373339092,-28.76520864,-26.90298754,-0.069219863
0.027118644,23.11611558,0.054140795,0.322794148,1.376770544,-28.6228252,-26.8279607,-0.066902756
0.028474576,23.11611558,0.054442436,0.323650529,1.380240423,-28.48088643,-26.75303862,-0.064585105
0.029830508,23.11611558,0.054746308,0.324511093,1.383748396,-28.33939283,-26.6782213,-0.062266952
0.031186441,23.11611558,0.055053008,0.325376083,1.38729353,-28.19834488,-26.60350875,-0.059948338
0.032542373,23.11611558,0.055362116,0.32624546,1.390882038,-28.05774309,-26.52890096,-0.057629305
0.033898305,23.11611558,0.055673509,0.327118716,1.394517167,-27.91758801,-26.45439793,-0.055309899
0.035254237,23.11611558,0.055987759,0.327996717,1.398191887,-27.77788017,-26.37999967,-0.052990163
0.036610169,23.11611558,0.05630464,0.328879117,1.401910046,-27.63862013,-26.30570617,-0.050670145
0.037966102,23.11611558,0.056624192,0.329766016,1.405673542,-27.49980847,-26.23151744,-0.048349892
0.039322034,23.11611558,0.056946412,0.330657339,1.409484938,-27.3614458,-26.15743346,-0.046029452
0.040677966,23.11611558,0.057271346,0.331553149,1.413342994,-27.22353274,-26.08345425,-0.043708877
0.042033898,23.11611558,0.057599001,0.33245348,1.41725007,-27.08606992,-26.00957981,-0.041388216
0.043389831,23.11611558,0.057929417,0.333358414,1.421209935,-26.94905802,-25.93581012,-0.039067524
0.044745763,23.11611558,0.058262657,0.334268009,1.425220588,-26.8124977,-25.86214521,-0.036746855
0.046101695,23.11611558,0.058598687,0.335182016,1.42928623,-26.6763897,-25.78858505,-0.034426265
0.047457627,23.11611558,0.05893753,0.336100473,1.43340589,-26.54073474,-25.71512966,-0.032105811
0.048813559,23.11611558,0.059279197,0.33702337,1.437582545,-26.40553359,-25.64177903,-0.029785553
0.050169492,23.11611558,0.059623754,0.337950906,1.441818951,-26.27078704,-25.56853316,-0.027465552
0.051525424,23.11611558,0.059971232,0.338883145,1.446116984,-26.13649592,-25.49539206,-0.025145872
0.052881356,23.11611558,0.060321652,0.339820073,1.450478456,-26.00266108,-25.42235572,-0.022826577
0.054237288,23.11611558,0.060675102,0.340761873,1.454904954,-25.86928342,-25.34942414,-0.020507735
0.05559322,23.11611558,0.061031581,0.341708482,1.459399103,-25.73636386,-25.27659732,-0.018189416
0.056949153,23.11611558,0.061391126,0.34265994,1.463963524,-25.60390336,-25.20387527,-0.01587169
0.058305085,23.11611558,0.061753765,0.343616264,1.468600808,-25.47190294,-25.13125799,-0.013554632
0.059661017,23.11611558,0.062119536,0.34457749,1.473312837,-25.34036365,-25.05874546,-0.011238319
0.061016949,23.11611558,0.062488446,0.345543575,1.478103188,-25.20928658,-24.9863377,-0.008922831
0.062372881,23.11611558,0.062860556,0.346514633,1.482974975,-25.07867288,-24.91403471,-0.00660825
0.063728814,23.11611558,0.063235866,0.347490573,1.487931936,-24.94852375,-24.84183647,-0.004294662
0.065084746,23.11611558,0.063614386,0.348471377,1.492976685,-24.81884046,-24.769743,-0.001982155
0.066440678,23.11611558,0.063996163,0.349457067,1.498113498,-24.68962431,-24.69775429,0.000329179
0.06779661,23.11611558,0.064381239,0.350447736,1.503345114,-24.56087671,-24.62587035,0.002639242
0.069152542,23.11611558,0.064769685,0.351443477,1.508678388,-24.43259909,-24.55409117,0.004947936
0.070508475,23.11611558,0.065161466,0.352444162,1.514116623,-24.30479301,-24.48241675,0.007255156
0.071864407,23.11611558,0.065556576,0.353449772,1.519664934,-24.17746007,-24.4108471,0.009560792
0.073220339,23.11611558,0.065954962,0.354460101,1.525328806,-24.05060199,-24.33938221,0.011864731
0.074576271,23.11611558,0.066356654,0.355475219,1.531112541,-23.92422056,-24.26802208,0.014166854
0.075932203,23.11611558,0.066760854,0.356494139,1.537014919,-23.79831771,-24.19676671,0.016467035
0.077288136,23.11611558,0.067168538,0.357518293,1.543071468,-23.67289546,-24.12561611,0.018765143
0.078644068,23.11611558,0.067581283,0.358549079,1.549269582,-23.54795598,-24.05457027,0.021061041
0.08,23.11611558,0.06799648,0.359583432,1.555594438,-23.42350155,-23.9836292,0.023354583
0,23.36736683,0.04746746,0.303054262,1.316223624,-32.21842085,-28.96799453,-0.112207503
0.001355932,23.36736683,0.047717518,0.303819881,1.319092959,-32.06435832,-28.88929387,-0.109904537
0.002711864,23.36736683,0.047969498,0.304589275,1.321986146,-31.91074307,-28.81070026,-0.107600398
0.004067797,23.36736683,0.048223695,0.305362773,1.324903641,-31.7575754,-28.7322137,-0.105295113
0.005423729,23.36736683,0.048479423,0.306139402,1.32784959,-31.60485562,-28.6538342,-0.10298871
0.006779661,23.36736683,0.048737538,0.306920144,1.330822818,-31.45258406,-28.57556175,-0.100681216
0.008135593,23.36736683,0.048997671,0.307704734,1.333823532,-31.30076104,-28.49739636,-0.09837266
0.009491525,23.36736683,0.049259732,0.308493005,1.336851743,-31.1493869,-28.41933802,-0.096063071
0.010847458,23.36736683,0.04952414,0.309285526,1.339908219,-30.99846198,-28.34138673,-0.093752479
0.01220339,23.36736683,0.0497936,0.31008629,1.34298201,-30.84798663,-28.26354249,-0.091440913
0.013559322,23.36736683,0.050061199,0.310884467,1.346101397,-30.69796122,-28.18580531,-0.089128407
0.014915254,23.36736683,0.050331321,0.311687799,1.349251735,-30.54838612,-28.10817517,-0.08681499
